,patient,accuracy,class,channels
4329,49,0.75,0,10
4330,49,0.4117647058823529,1,10
4331,49,0.5882352941176471,2,10
4332,49,0.8947368421052632,0,10
4333,49,0.5263157894736842,1,10
4334,49,0.7,2,10
4335,49,0.5555555555555556,0,10
4336,49,0.5263157894736842,1,10
4337,49,0.6190476190476191,2,10
4338,49,0.7407407407407407,0,10
4339,49,0.5714285714285714,1,10
4340,49,0.5294117647058824,2,10
4341,49,0.7857142857142857,0,18
4342,49,0.7368421052631579,1,18
4343,49,0.4,2,18
4344,49,0.7647058823529411,0,18
4345,49,0.6190476190476191,1,18
4346,49,0.5,2,18
4347,49,0.9,0,18
4348,49,0.5263157894736842,1,18
4349,49,0.5789473684210527,2,18
4350,49,0.8666666666666667,0,18
4351,49,0.5909090909090909,1,18
4352,49,0.7619047619047619,2,18
4353,49,0.9444444444444444,0,18
4354,49,0.6470588235294118,1,18
4355,49,0.6521739130434783,2,18
4356,49,0.8,0,18
4357,49,0.8235294117647058,1,18
4358,49,0.5769230769230769,2,18
4359,49,0.7916666666666666,0,18
4360,49,0.5294117647058824,1,18
4361,49,0.4117647058823529,2,18
4362,49,0.8421052631578947,0,18
4363,49,0.47368421052631576,1,18
4364,49,0.65,2,18
4365,49,0.6666666666666666,0,18
4366,49,0.5789473684210527,1,18
4367,49,0.6190476190476191,2,18
4368,49,0.7037037037037037,0,18
4369,49,0.6428571428571429,1,18
4370,49,0.5294117647058824,2,18
4371,50,0.9473684210526315,0,2
4372,50,0.47619047619047616,1,2
4373,50,0.7,2,2
4374,50,0.8846153846153846,0,2
4375,50,0.5882352941176471,1,2
4376,50,0.5294117647058824,2,2
4377,50,0.7142857142857143,0,2
4378,50,0.4090909090909091,1,2
4379,50,0.7083333333333334,2,2
4380,50,0.9444444444444444,0,2
4381,50,0.5714285714285714,1,2
4382,50,0.5714285714285714,2,2
4383,50,0.8095238095238095,0,2
4384,50,0.6875,1,2
4385,50,0.5217391304347826,2,2
4386,50,1.0,0,2
4387,50,0.6190476190476191,1,2
4388,50,0.34782608695652173,2,2
4389,50,0.8636363636363636,0,2
4390,50,0.6666666666666666,1,2
4391,50,0.5,2,2
4392,50,0.9285714285714286,0,2
4393,50,0.6363636363636364,1,2
4394,50,0.4583333333333333,2,2
4395,50,0.8888888888888888,0,2
4396,50,0.36363636363636365,1,2
4397,50,0.65,2,2
4398,50,0.9473684210526315,0,2
4399,50,0.4444444444444444,1,2
4400,50,0.4782608695652174,2,2
4401,50,0.9473684210526315,0,10
4402,50,0.6666666666666666,1,10
4403,50,0.45,2,10
4404,50,0.9230769230769231,0,10
4405,50,0.6470588235294118,1,10
4406,50,0.5294117647058824,2,10
4407,50,0.7857142857142857,0,10
4408,50,0.5,1,10
4409,50,0.5,2,10
4410,50,1.0,0,10
4411,50,0.6190476190476191,1,10
4412,50,0.5714285714285714,2,10
4413,50,0.8095238095238095,0,10
4414,50,0.5625,1,10
4415,50,0.391304347826087,2,10
4416,50,0.9375,0,10
4417,50,0.6666666666666666,1,10
4418,50,0.43478260869565216,2,10
4419,50,0.8636363636363636,0,10
4420,50,0.5555555555555556,1,10
4421,50,0.75,2,10
4422,50,1.0,0,10
4423,50,0.5454545454545454,1,10
4424,50,0.5416666666666666,2,10
4425,50,0.9444444444444444,0,10
4426,50,0.5,1,10
4427,50,0.35,2,10
4428,50,0.9473684210526315,0,10
4429,50,0.5555555555555556,1,10
4430,50,0.4782608695652174,2,10
4431,50,1.0,0,18
4432,50,0.5714285714285714,1,18
4433,50,0.65,2,18
4434,50,0.9615384615384616,0,18
4435,50,0.6470588235294118,1,18
4436,50,0.6470588235294118,2,18
4437,50,0.9285714285714286,0,18
4438,50,0.6818181818181818,1,18
4439,50,0.5416666666666666,2,18
4440,50,1.0,0,18
4441,50,0.7142857142857143,1,18
4442,50,0.3333333333333333,2,18
4443,50,0.9047619047619048,0,18
4444,50,0.5625,1,18
4445,50,0.391304347826087,2,18
4446,50,0.9375,0,18
4447,50,0.7142857142857143,1,18
4448,50,0.6086956521739131,2,18
4449,50,0.9090909090909091,0,18
4450,50,0.7222222222222222,1,18
4451,50,0.65,2,18
4452,50,1.0,0,18
4453,50,0.5454545454545454,1,18
4454,50,0.4583333333333333,2,18
4455,50,0.9444444444444444,0,18
4456,50,0.45454545454545453,1,18
4457,50,0.55,2,18
4458,50,0.9473684210526315,0,18
4459,50,0.5,1,18
4460,50,0.6086956521739131,2,18
4461,51,0.4444444444444444,0,2
4462,51,0.32,1,2
4463,51,0.5625,2,2
4464,51,0.42105263157894735,0,2
4465,51,0.5263157894736842,1,2
4466,51,0.19047619047619047,2,2
4467,51,0.7272727272727273,0,2
4468,51,0.5909090909090909,1,2
4469,51,0.038461538461538464,2,2
4470,51,0.7142857142857143,0,2
4471,51,0.5,1,2
4472,51,0.1,2,2
4473,51,0.6071428571428571,0,2
4474,51,0.4375,1,2
4475,51,0.26666666666666666,2,2
4476,51,0.65,0,2
4477,51,0.38095238095238093,1,2
4478,51,0.5555555555555556,2,2
4479,51,0.64,0,2
4480,51,0.4375,1,2
4481,51,0.4444444444444444,2,2
4482,51,0.6,0,2
4483,51,0.7058823529411765,1,2
4484,51,0.35294117647058826,2,2
4485,51,0.5,0,2
4486,51,0.43478260869565216,1,2
4487,51,0.4,2,2
4488,51,0.5789473684210527,0,2
4489,51,0.6111111111111112,1,2
4490,51,0.18181818181818182,2,2
4491,51,0.6666666666666666,0,10
4492,51,0.44,1,10
4493,51,0.4375,2,10
4494,51,0.7894736842105263,0,10
4495,51,0.3684210526315789,1,10
4496,51,0.6190476190476191,2,10
4497,51,0.5454545454545454,0,10
4498,51,0.3181818181818182,1,10
4499,51,0.4230769230769231,2,10
4500,51,0.7619047619047619,0,10
4501,51,0.6111111111111112,1,10
4502,51,0.7,2,10
4503,51,0.6428571428571429,0,10
4504,51,0.375,1,10
4505,51,0.4,2,10
4506,51,0.8,0,10
4507,51,0.47619047619047616,1,10
4508,51,0.3888888888888889,2,10
4509,51,0.56,0,10
4510,51,0.5625,1,10
4511,51,0.3333333333333333,2,10
4512,51,0.6,0,10
4513,51,0.47058823529411764,1,10
4514,51,0.5882352941176471,2,10
4515,51,0.8125,0,10
4516,51,0.391304347826087,1,10
4517,51,0.65,2,10
4518,51,0.8421052631578947,0,10
4519,51,0.6111111111111112,1,10
4520,51,0.36363636363636365,2,10
4521,51,0.7777777777777778,0,18
4522,51,0.56,1,18
4523,51,0.6875,2,18
4524,51,0.6842105263157895,0,18
4525,51,0.7368421052631579,1,18
4526,51,0.38095238095238093,2,18
4527,51,0.45454545454545453,0,18
4528,51,0.5,1,18
4529,51,0.38461538461538464,2,18
4530,51,0.7619047619047619,0,18
4531,51,0.6111111111111112,1,18
4532,51,0.55,2,18
4533,51,0.7142857142857143,0,18
4534,51,0.375,1,18
4535,51,0.4,2,18
4536,51,0.65,0,18
4537,51,0.5714285714285714,1,18
4538,51,0.5555555555555556,2,18
4539,51,0.68,0,18
4540,51,0.625,1,18
4541,51,0.6111111111111112,2,18
4542,51,0.56,0,18
4543,51,0.6470588235294118,1,18
4544,51,0.7647058823529411,2,18
4545,51,0.625,0,18
4546,51,0.6521739130434783,1,18
4547,51,0.55,2,18
4548,51,0.7894736842105263,0,18
4549,51,0.6666666666666666,1,18
4550,51,0.5909090909090909,2,18
4551,52,0.9473684210526315,0,2
4552,52,0.5238095238095238,1,2
4553,52,0.7,2,2
4554,52,0.7692307692307693,0,2
4555,52,0.47058823529411764,1,2
4556,52,0.6470588235294118,2,2
4557,52,0.7142857142857143,0,2
4558,52,0.5454545454545454,1,2
4559,52,0.5833333333333334,2,2
4560,52,0.8333333333333334,0,2
4561,52,0.42857142857142855,1,2
4562,52,0.6190476190476191,2,2
4563,52,0.9523809523809523,0,2
4564,52,0.625,1,2
4565,52,0.4782608695652174,2,2
4566,52,0.875,0,2
4567,52,0.42857142857142855,1,2
4568,52,0.5217391304347826,2,2
4569,52,0.7727272727272727,0,2
4570,52,0.5,1,2
4571,52,0.4,2,2
4572,52,0.8571428571428571,0,2
4573,52,0.5,1,2
4574,52,0.75,2,2
4575,52,0.9444444444444444,0,2
4576,52,0.45454545454545453,1,2
4577,52,0.65,2,2
4578,52,0.8947368421052632,0,2
4579,52,0.5555555555555556,1,2
4580,52,0.4782608695652174,2,2
4581,52,0.8947368421052632,0,10
4582,52,0.42857142857142855,1,10
4583,52,0.9,2,10
4584,52,0.8076923076923077,0,10
4585,52,0.5294117647058824,1,10
4586,52,0.7058823529411765,2,10
4587,52,0.7857142857142857,0,10
4588,52,0.6818181818181818,1,10
4589,52,0.8333333333333334,2,10
4590,52,0.9444444444444444,0,10
4591,52,0.47619047619047616,1,10
4592,52,0.42857142857142855,2,10
4593,52,0.8095238095238095,0,10
4594,52,0.6875,1,10
4595,52,0.6086956521739131,2,10
4596,52,0.875,0,10
4597,52,0.5714285714285714,1,10
4598,52,0.6521739130434783,2,10
4599,52,0.8181818181818182,0,10
4600,52,0.3888888888888889,1,10
4601,52,0.7,2,10
4602,52,0.8571428571428571,0,10
4603,52,0.5,1,10
4604,52,0.75,2,10
4605,52,0.8333333333333334,0,10
4606,52,0.5,1,10
4607,52,0.6,2,10
4608,52,0.8421052631578947,0,10
4609,52,0.4444444444444444,1,10
4610,52,0.8260869565217391,2,10
4611,52,0.8947368421052632,0,18
4612,52,0.5714285714285714,1,18
4613,52,0.7,2,18
4614,52,0.7307692307692307,0,18
4615,52,0.4117647058823529,1,18
4616,52,0.47058823529411764,2,18
4617,52,0.7142857142857143,0,18
4618,52,0.6363636363636364,1,18
4619,52,0.6666666666666666,2,18
4620,52,0.8888888888888888,0,18
4621,52,0.6190476190476191,1,18
4622,52,0.47619047619047616,2,18
4623,52,0.8571428571428571,0,18
4624,52,0.5625,1,18
4625,52,0.34782608695652173,2,18
4626,52,0.8125,0,18
4627,52,0.6190476190476191,1,18
4628,52,0.4782608695652174,2,18
4629,52,0.7727272727272727,0,18
4630,52,0.6111111111111112,1,18
4631,52,0.45,2,18
4632,52,0.7857142857142857,0,18
4633,52,0.45454545454545453,1,18
4634,52,0.5833333333333334,2,18
4635,52,0.8333333333333334,0,18
4636,52,0.4090909090909091,1,18
4637,52,0.6,2,18
4638,52,0.8421052631578947,0,18
4639,52,0.5555555555555556,1,18
4640,52,0.6956521739130435,2,18
